# RandomSeed is not predefined. Generated seed value:  1746308911952093473
# variable_neighborhood_search started at: 2024-01-15 09:39:45.871109
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.argument()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	best_solution_argument	
919	2067	a_i	1111111111	10	10	True	XXX	
920	2068	a_i	1111111111	10	10	True	XXX	
921	2069	a_i	1111111111	10	10	True	XXX	
922	2070	a_i	1111111111	10	10	True	XXX	
923	2071	a_i	1111111111	10	10	True	XXX	
924	2072	a_i	1111111111	10	10	True	XXX	
925	2073	a_i	1111111111	10	10	True	XXX	
926	2074	a_i	1111111111	10	10	True	XXX	
927	2075	a_i	1111111111	10	10	True	XXX	
928	2076	a_i	1111111111	10	10	True	XXX	
929	2077	a_i	1111111111	10	10	True	XXX	
930	2078	a_i	1111111111	10	10	True	XXX	
931	2079	a_i	1111111111	10	10	True	XXX	
932	2080	a_i	1111111111	10	10	True	XXX	
933	2081	a_i	1111111111	10	10	True	XXX	
934	2082	a_i	1111111111	10	10	True	XXX	
935	2083	a_i	1111111111	10	10	True	XXX	
936	2084	a_i	1111111111	10	10	True	XXX	
937	2085	a_i	1111111111	10	10	True	XXX	
938	2086	a_i	1111111111	10	10	True	XXX	
939	2087	a_i	1111111111	10	10	True	XXX	
940	2088	a_i	1111111111	10	10	True	XXX	
941	2089	a_i	1111111111	10	10	True	XXX	
942	2090	a_i	1111111111	10	10	True	XXX	
943	2091	a_i	1111111111	10	10	True	XXX	
944	2092	a_i	1111111111	10	10	True	XXX	
945	2093	a_i	1111111111	10	10	True	XXX	
946	2094	a_i	1111111111	10	10	True	XXX	
947	2095	a_i	1111111111	10	10	True	XXX	
948	2096	a_i	1111111111	10	10	True	XXX	
949	2097	a_i	1111111111	10	10	True	XXX	
950	2098	a_i	1111111111	10	10	True	XXX	
951	2099	a_i	1111111111	10	10	True	XXX	
952	2100	a_i	1111111111	10	10	True	XXX	
953	2101	a_i	1111111111	10	10	True	XXX	
954	2102	a_i	1111111111	10	10	True	XXX	
955	2103	a_i	1111111111	10	10	True	XXX	
956	2104	a_i	1111111111	10	10	True	XXX	
957	2105	a_i	1111111111	10	10	True	XXX	
958	2106	a_i	1111111111	10	10	True	XXX	
959	2107	a_i	1111111111	10	10	True	XXX	
960	2108	a_i	1111111111	10	10	True	XXX	
961	2109	a_i	1111111111	10	10	True	XXX	
962	2110	a_i	1111111111	10	10	True	XXX	
963	2111	a_i	1111111111	10	10	True	XXX	
964	2112	a_i	1111111111	10	10	True	XXX	
965	2113	a_i	1111111111	10	10	True	XXX	
966	2114	a_i	1111111111	10	10	True	XXX	
967	2115	a_i	1111111111	10	10	True	XXX	
968	2116	a_i	1111111111	10	10	True	XXX	
969	2117	a_i	1111111111	10	10	True	XXX	
970	2118	a_i	1111111111	10	10	True	XXX	
971	2119	a_i	1111111111	10	10	True	XXX	
972	2120	a_i	1111111111	10	10	True	XXX	
973	2121	a_i	1111111111	10	10	True	XXX	
974	2122	a_i	1111111111	10	10	True	XXX	
975	2123	a_i	1111111111	10	10	True	XXX	
976	2124	a_i	1111111111	10	10	True	XXX	
977	2125	a_i	1111111111	10	10	True	XXX	
978	2126	a_i	1111111111	10	10	True	XXX	
979	2127	a_i	1111111111	10	10	True	XXX	
980	2128	a_i	1111111111	10	10	True	XXX	
981	2129	a_i	1111111111	10	10	True	XXX	
982	2130	a_i	1111111111	10	10	True	XXX	
983	2131	a_i	1111111111	10	10	True	XXX	
984	2132	a_i	1111111111	10	10	True	XXX	
985	2133	a_i	1111111111	10	10	True	XXX	
986	2134	a_i	1111111111	10	10	True	XXX	
987	2135	a_i	1111111111	10	10	True	XXX	
988	2136	a_i	1111111111	10	10	True	XXX	
989	2137	a_i	1111111111	10	10	True	XXX	
990	2138	a_i	1111111111	10	10	True	XXX	
991	2139	a_i	1111111111	10	10	True	XXX	
992	2140	a_i	1111111111	10	10	True	XXX	
993	2141	a_i	1111111111	10	10	True	XXX	
994	2142	a_i	1111111111	10	10	True	XXX	
995	2143	a_i	1111111111	10	10	True	XXX	
996	2144	a_i	1111111111	10	10	True	XXX	
997	2145	a_i	1111111111	10	10	True	XXX	
998	2146	a_i	1111111111	10	10	True	XXX	
999	2147	a_i	1111111111	10	10	True	XXX	
1000	2148	a_i	1111111111	10	10	True	XXX	
1001	2149	a_i	1111111111	10	10	True	XXX	
1002	2150	a_i	1111111111	10	10	True	XXX	
1003	2151	a_i	1111111111	10	10	True	XXX	
1004	2152	a_i	1111111111	10	10	True	XXX	
1005	2153	a_i	1111111111	10	10	True	XXX	
1006	2154	a_i	1111111111	10	10	True	XXX	
1007	2155	a_i	1111111111	10	10	True	XXX	
1008	2156	a_i	1111111111	10	10	True	XXX	
1009	2157	a_i	1111111111	10	10	True	XXX	
1010	2158	a_i	1111111111	10	10	True	XXX	
1011	2159	a_i	1111111111	10	10	True	XXX	
1012	2160	a_i	1111111111	10	10	True	XXX	
1013	2161	a_i	1111111111	10	10	True	XXX	
1014	2162	a_i	1111111111	10	10	True	XXX	
1015	2163	a_i	1111111111	10	10	True	XXX	
1016	2164	a_i	1111111111	10	10	True	XXX	
1017	2165	a_i	1111111111	10	10	True	XXX	
1018	2166	a_i	1111111111	10	10	True	XXX	
1019	2167	a_i	1111111111	10	10	True	XXX	
1020	2168	a_i	1111111111	10	10	True	XXX	
1021	2169	a_i	1111111111	10	10	True	XXX	
1022	2170	a_i	1111111111	10	10	True	XXX	
1023	2171	a_i	1111111111	10	10	True	XXX	
1024	2172	a_i	1111111111	10	10	True	XXX	
1025	2173	a_i	1111111111	10	10	True	XXX	
1026	2174	a_i	1111111111	10	10	True	XXX	
1027	2175	a_i	1111111111	10	10	True	XXX	
1028	2176	a_i	1111111111	10	10	True	XXX	
1029	2177	a_i	1111111111	10	10	True	XXX	
1030	2178	a_i	1111111111	10	10	True	XXX	
1031	2179	a_i	1111111111	10	10	True	XXX	
1032	2180	a_i	1111111111	10	10	True	XXX	
1033	2181	a_i	1111111111	10	10	True	XXX	
1034	2182	a_i	1111111111	10	10	True	XXX	
1035	2183	a_i	1111111111	10	10	True	XXX	
1036	2184	a_i	1111111111	10	10	True	XXX	
1037	2185	a_i	1111111111	10	10	True	XXX	
1038	2186	a_i	1111111111	10	10	True	XXX	
1039	2187	a_i	1111111111	10	10	True	XXX	
1040	2188	a_i	1111111111	10	10	True	XXX	
1041	2189	a_i	1111111111	10	10	True	XXX	
1042	2190	a_i	1111111111	10	10	True	XXX	
1043	2191	a_i	1111111111	10	10	True	XXX	
1044	2192	a_i	1111111111	10	10	True	XXX	
1045	2193	a_i	1111111111	10	10	True	XXX	
1046	2194	a_i	1111111111	10	10	True	XXX	
1047	2195	a_i	1111111111	10	10	True	XXX	
1048	2196	a_i	1111111111	10	10	True	XXX	
1049	2197	a_i	1111111111	10	10	True	XXX	
1050	2198	a_i	1111111111	10	10	True	XXX	
1051	2199	a_i	1111111111	10	10	True	XXX	
1052	2200	a_i	1111111111	10	10	True	XXX	
1053	2201	a_i	1111111111	10	10	True	XXX	
1054	2202	a_i	1111111111	10	10	True	XXX	
1055	2203	a_i	1111111111	10	10	True	XXX	
1056	2204	a_i	1111111111	10	10	True	XXX	
1057	2205	a_i	1111111111	10	10	True	XXX	
1058	2206	a_i	1111111111	10	10	True	XXX	
1059	2207	a_i	1111111111	10	10	True	XXX	
1060	2208	a_i	1111111111	10	10	True	XXX	
1061	2209	a_i	1111111111	10	10	True	XXX	
1062	2210	a_i	1111111111	10	10	True	XXX	
1063	2211	a_i	1111111111	10	10	True	XXX	
1064	2212	a_i	1111111111	10	10	True	XXX	
1065	2213	a_i	1111111111	10	10	True	XXX	
1066	2214	a_i	1111111111	10	10	True	XXX	
1067	2215	a_i	1111111111	10	10	True	XXX	
1068	2216	a_i	1111111111	10	10	True	XXX	
1069	2217	a_i	1111111111	10	10	True	XXX	
1070	2218	a_i	1111111111	10	10	True	XXX	
1071	2219	a_i	1111111111	10	10	True	XXX	
1072	2220	a_i	1111111111	10	10	True	XXX	
1073	2221	a_i	1111111111	10	10	True	XXX	
1074	2222	a_i	1111111111	10	10	True	XXX	
1075	2223	a_i	1111111111	10	10	True	XXX	
1076	2224	a_i	1111111111	10	10	True	XXX	
1077	2225	a_i	1111111111	10	10	True	XXX	
1078	2226	a_i	1111111111	10	10	True	XXX	
1079	2227	a_i	1111111111	10	10	True	XXX	
1080	2228	a_i	1111111111	10	10	True	XXX	
1081	2229	a_i	1111111111	10	10	True	XXX	
1082	2230	a_i	1111111111	10	10	True	XXX	
1083	2231	a_i	1111111111	10	10	True	XXX	
1084	2232	a_i	1111111111	10	10	True	XXX	
1085	2233	a_i	1111111111	10	10	True	XXX	
1086	2234	a_i	1111111111	10	10	True	XXX	
1087	2235	a_i	1111111111	10	10	True	XXX	
1088	2236	a_i	1111111111	10	10	True	XXX	
1089	2237	a_i	1111111111	10	10	True	XXX	
1090	2238	a_i	1111111111	10	10	True	XXX	
1091	2239	a_i	1111111111	10	10	True	XXX	
1092	2240	a_i	1111111111	10	10	True	XXX	
1093	2241	a_i	1111111111	10	10	True	XXX	
1094	2242	a_i	1111111111	10	10	True	XXX	
1095	2243	a_i	1111111111	10	10	True	XXX	
1096	2244	a_i	1111111111	10	10	True	XXX	
1097	2245	a_i	1111111111	10	10	True	XXX	
1098	2246	a_i	1111111111	10	10	True	XXX	
1099	2247	a_i	1111111111	10	10	True	XXX	
1100	2248	a_i	1111111111	10	10	True	XXX	
1101	2249	a_i	1111111111	10	10	True	XXX	
1102	2250	a_i	1111111111	10	10	True	XXX	
1103	2251	a_i	1111111111	10	10	True	XXX	
1104	2252	a_i	1111111111	10	10	True	XXX	
1105	2253	a_i	1111111111	10	10	True	XXX	
1106	2254	a_i	1111111111	10	10	True	XXX	
1107	2255	a_i	1111111111	10	10	True	XXX	
1108	2256	a_i	1111111111	10	10	True	XXX	
1109	2257	a_i	1111111111	10	10	True	XXX	
1110	2258	a_i	1111111111	10	10	True	XXX	
1111	2259	a_i	1111111111	10	10	True	XXX	
1112	2260	a_i	1111111111	10	10	True	XXX	
1113	2261	a_i	1111111111	10	10	True	XXX	
1114	2262	a_i	1111111111	10	10	True	XXX	
1115	2263	a_i	1111111111	10	10	True	XXX	
1116	2264	a_i	1111111111	10	10	True	XXX	
1117	2265	a_i	1111111111	10	10	True	XXX	
1118	2266	a_i	1111111111	10	10	True	XXX	
1119	2267	a_i	1111111111	10	10	True	XXX	
1120	2268	a_i	1111111111	10	10	True	XXX	
1121	2269	a_i	1111111111	10	10	True	XXX	
1122	2270	a_i	1111111111	10	10	True	XXX	
1123	2271	a_i	1111111111	10	10	True	XXX	
1124	2272	a_i	1111111111	10	10	True	XXX	
1125	2273	a_i	1111111111	10	10	True	XXX	
1126	2274	a_i	1111111111	10	10	True	XXX	
1127	2275	a_i	1111111111	10	10	True	XXX	
1128	2276	a_i	1111111111	10	10	True	XXX	
1129	2277	a_i	1111111111	10	10	True	XXX	
1130	2278	a_i	1111111111	10	10	True	XXX	
1131	2279	a_i	1111111111	10	10	True	XXX	
1132	2280	a_i	1111111111	10	10	True	XXX	
1133	2281	a_i	1111111111	10	10	True	XXX	
1134	2282	a_i	1111111111	10	10	True	XXX	
1135	2283	a_i	1111111111	10	10	True	XXX	
1136	2284	a_i	1111111111	10	10	True	XXX	
1137	2285	a_i	1111111111	10	10	True	XXX	
1138	2286	a_i	1111111111	10	10	True	XXX	
1139	2287	a_i	1111111111	10	10	True	XXX	
1140	2288	a_i	1111111111	10	10	True	XXX	
1141	2289	a_i	1111111111	10	10	True	XXX	
1142	2290	a_i	1111111111	10	10	True	XXX	
1143	2291	a_i	1111111111	10	10	True	XXX	
1144	2292	a_i	1111111111	10	10	True	XXX	
1145	2293	a_i	1111111111	10	10	True	XXX	
1146	2294	a_i	1111111111	10	10	True	XXX	
1147	2295	a_i	1111111111	10	10	True	XXX	
1148	2296	a_i	1111111111	10	10	True	XXX	
1149	2297	a_i	1111111111	10	10	True	XXX	
1150	2298	a_i	1111111111	10	10	True	XXX	
1151	2299	a_i	1111111111	10	10	True	XXX	
1152	2300	a_i	1111111111	10	10	True	XXX	
1153	2301	a_i	1111111111	10	10	True	XXX	
1154	2302	a_i	1111111111	10	10	True	XXX	
1155	2303	a_i	1111111111	10	10	True	XXX	
1156	2304	a_i	1111111111	10	10	True	XXX	
1157	2305	a_i	1111111111	10	10	True	XXX	
1158	2306	a_i	1111111111	10	10	True	XXX	
1159	2307	a_i	1111111111	10	10	True	XXX	
1160	2308	a_i	1111111111	10	10	True	XXX	
1161	2309	a_i	1111111111	10	10	True	XXX	
1162	2310	a_i	1111111111	10	10	True	XXX	
1163	2311	a_i	1111111111	10	10	True	XXX	
1164	2312	a_i	1111111111	10	10	True	XXX	
1165	2313	a_i	1111111111	10	10	True	XXX	
1166	2314	a_i	1111111111	10	10	True	XXX	
1167	2315	a_i	1111111111	10	10	True	XXX	
1168	2316	a_i	1111111111	10	10	True	XXX	
1169	2317	a_i	1111111111	10	10	True	XXX	
1170	2318	a_i	1111111111	10	10	True	XXX	
1171	2319	a_i	1111111111	10	10	True	XXX	
1172	2320	a_i	1111111111	10	10	True	XXX	
1173	2321	a_i	1111111111	10	10	True	XXX	
1174	2322	a_i	1111111111	10	10	True	XXX	
1175	2323	a_i	1111111111	10	10	True	XXX	
1176	2324	a_i	1111111111	10	10	True	XXX	
1177	2325	a_i	1111111111	10	10	True	XXX	
1178	2326	a_i	1111111111	10	10	True	XXX	
1179	2327	a_i	1111111111	10	10	True	XXX	
1180	2328	a_i	1111111111	10	10	True	XXX	
1181	2329	a_i	1111111111	10	10	True	XXX	
1182	2330	a_i	1111111111	10	10	True	XXX	
1183	2331	a_i	1111111111	10	10	True	XXX	
1184	2332	a_i	1111111111	10	10	True	XXX	
1185	2333	a_i	1111111111	10	10	True	XXX	
1186	2334	a_i	1111111111	10	10	True	XXX	
1187	2335	a_i	1111111111	10	10	True	XXX	
1188	2336	a_i	1111111111	10	10	True	XXX	
1189	2337	a_i	1111111111	10	10	True	XXX	
1190	2338	a_i	1111111111	10	10	True	XXX	
1191	2339	a_i	1111111111	10	10	True	XXX	
1192	2340	a_i	1111111111	10	10	True	XXX	
1193	2341	a_i	1111111111	10	10	True	XXX	
1194	2342	a_i	1111111111	10	10	True	XXX	
1195	2343	a_i	1111111111	10	10	True	XXX	
1196	2344	a_i	1111111111	10	10	True	XXX	
1197	2345	a_i	1111111111	10	10	True	XXX	
1198	2346	a_i	1111111111	10	10	True	XXX	
1199	2347	a_i	1111111111	10	10	True	XXX	
1200	2348	a_i	1111111111	10	10	True	XXX	
1201	2349	a_i	1111111111	10	10	True	XXX	
1202	2350	a_i	1111111111	10	10	True	XXX	
1203	2351	a_i	1111111111	10	10	True	XXX	
1204	2352	a_i	1111111111	10	10	True	XXX	
1205	2353	a_i	1111111111	10	10	True	XXX	
1206	2354	a_i	1111111111	10	10	True	XXX	
1207	2355	a_i	1111111111	10	10	True	XXX	
1208	2356	a_i	1111111111	10	10	True	XXX	
1209	2357	a_i	1111111111	10	10	True	XXX	
1210	2358	a_i	1111111111	10	10	True	XXX	
1211	2359	a_i	1111111111	10	10	True	XXX	
1212	2360	a_i	1111111111	10	10	True	XXX	
1213	2361	a_i	1111111111	10	10	True	XXX	
1214	2362	a_i	1111111111	10	10	True	XXX	
1215	2363	a_i	1111111111	10	10	True	XXX	
1216	2364	a_i	1111111111	10	10	True	XXX	
1217	2365	a_i	1111111111	10	10	True	XXX	
1218	2366	a_i	1111111111	10	10	True	XXX	
1219	2367	a_i	1111111111	10	10	True	XXX	
1220	2368	a_i	1111111111	10	10	True	XXX	
1221	2369	a_i	1111111111	10	10	True	XXX	
1222	2370	a_i	1111111111	10	10	True	XXX	
1223	2371	a_i	1111111111	10	10	True	XXX	
1224	2372	a_i	1111111111	10	10	True	XXX	
1225	2373	a_i	1111111111	10	10	True	XXX	
1226	2374	a_i	1111111111	10	10	True	XXX	
1227	2375	a_i	1111111111	10	10	True	XXX	
1228	2376	a_i	1111111111	10	10	True	XXX	
1229	2377	a_i	1111111111	10	10	True	XXX	
1230	2378	a_i	1111111111	10	10	True	XXX	
1231	2379	a_i	1111111111	10	10	True	XXX	
1232	2380	a_i	1111111111	10	10	True	XXX	
1233	2381	a_i	1111111111	10	10	True	XXX	
1234	2382	a_i	1111111111	10	10	True	XXX	
1235	2383	a_i	1111111111	10	10	True	XXX	
1236	2384	a_i	1111111111	10	10	True	XXX	
1237	2385	a_i	1111111111	10	10	True	XXX	
1238	2386	a_i	1111111111	10	10	True	XXX	
1239	2387	a_i	1111111111	10	10	True	XXX	
1240	2388	a_i	1111111111	10	10	True	XXX	
1241	2389	a_i	1111111111	10	10	True	XXX	
1242	2390	a_i	1111111111	10	10	True	XXX	
1243	2391	a_i	1111111111	10	10	True	XXX	
1244	2392	a_i	1111111111	10	10	True	XXX	
1245	2393	a_i	1111111111	10	10	True	XXX	
1246	2394	a_i	1111111111	10	10	True	XXX	
1247	2395	a_i	1111111111	10	10	True	XXX	
1248	2396	a_i	1111111111	10	10	True	XXX	
1249	2397	a_i	1111111111	10	10	True	XXX	
1250	2398	a_i	1111111111	10	10	True	XXX	
1251	2399	a_i	1111111111	10	10	True	XXX	
1252	2400	a_i	1111111111	10	10	True	XXX	
1253	2401	a_i	1111111111	10	10	True	XXX	
1254	2402	a_i	1111111111	10	10	True	XXX	
1255	2403	a_i	1111111111	10	10	True	XXX	
1256	2404	a_i	1111111111	10	10	True	XXX	
1257	2405	a_i	1111111111	10	10	True	XXX	
1258	2406	a_i	1111111111	10	10	True	XXX	
1259	2407	a_i	1111111111	10	10	True	XXX	
1260	2408	a_i	1111111111	10	10	True	XXX	
1261	2409	a_i	1111111111	10	10	True	XXX	
1262	2410	a_i	1111111111	10	10	True	XXX	
1263	2411	a_i	1111111111	10	10	True	XXX	
1264	2412	a_i	1111111111	10	10	True	XXX	
1265	2413	a_i	1111111111	10	10	True	XXX	
1266	2414	a_i	1111111111	10	10	True	XXX	
1267	2415	a_i	1111111111	10	10	True	XXX	
1268	2416	a_i	1111111111	10	10	True	XXX	
1269	2417	a_i	1111111111	10	10	True	XXX	
1270	2418	a_i	1111111111	10	10	True	XXX	
1271	2419	a_i	1111111111	10	10	True	XXX	
1272	2420	a_i	1111111111	10	10	True	XXX	
1273	2421	a_i	1111111111	10	10	True	XXX	
1274	2422	a_i	1111111111	10	10	True	XXX	
1275	2423	a_i	1111111111	10	10	True	XXX	
1276	2424	a_i	1111111111	10	10	True	XXX	
1277	2425	a_i	1111111111	10	10	True	XXX	
1278	2426	a_i	1111111111	10	10	True	XXX	
1279	2427	a_i	1111111111	10	10	True	XXX	
1280	2428	a_i	1111111111	10	10	True	XXX	
1281	2429	a_i	1111111111	10	10	True	XXX	
1282	2430	a_i	1111111111	10	10	True	XXX	
1283	2431	a_i	1111111111	10	10	True	XXX	
1284	2432	a_i	1111111111	10	10	True	XXX	
1285	2433	a_i	1111111111	10	10	True	XXX	
1286	2434	a_i	1111111111	10	10	True	XXX	
1287	2435	a_i	1111111111	10	10	True	XXX	
1288	2436	a_i	1111111111	10	10	True	XXX	
1289	2437	a_i	1111111111	10	10	True	XXX	
1290	2438	a_i	1111111111	10	10	True	XXX	
1291	2439	a_i	1111111111	10	10	True	XXX	
1292	2440	a_i	1111111111	10	10	True	XXX	
1293	2441	a_i	1111111111	10	10	True	XXX	
1294	2442	a_i	1111111111	10	10	True	XXX	
1295	2443	a_i	1111111111	10	10	True	XXX	
1296	2444	a_i	1111111111	10	10	True	XXX	
1297	2445	a_i	1111111111	10	10	True	XXX	
1298	2446	a_i	1111111111	10	10	True	XXX	
1299	2447	a_i	1111111111	10	10	True	XXX	
1300	2448	a_i	1111111111	10	10	True	XXX	
1301	2449	a_i	1111111111	10	10	True	XXX	
1302	2450	a_i	1111111111	10	10	True	XXX	
1303	2451	a_i	1111111111	10	10	True	XXX	
1304	2452	a_i	1111111111	10	10	True	XXX	
1305	2453	a_i	1111111111	10	10	True	XXX	
1306	2454	a_i	1111111111	10	10	True	XXX	
1307	2455	a_i	1111111111	10	10	True	XXX	
1308	2456	a_i	1111111111	10	10	True	XXX	
1309	2457	a_i	1111111111	10	10	True	XXX	
1310	2458	a_i	1111111111	10	10	True	XXX	
1311	2459	a_i	1111111111	10	10	True	XXX	
1312	2460	a_i	1111111111	10	10	True	XXX	
1313	2461	a_i	1111111111	10	10	True	XXX	
1314	2462	a_i	1111111111	10	10	True	XXX	
1315	2463	a_i	1111111111	10	10	True	XXX	
1316	2464	a_i	1111111111	10	10	True	XXX	
1317	2465	a_i	1111111111	10	10	True	XXX	
1318	2466	a_i	1111111111	10	10	True	XXX	
1319	2467	a_i	1111111111	10	10	True	XXX	
1320	2468	a_i	1111111111	10	10	True	XXX	
1321	2469	a_i	1111111111	10	10	True	XXX	
1322	2470	a_i	1111111111	10	10	True	XXX	
1323	2471	a_i	1111111111	10	10	True	XXX	
1324	2472	a_i	1111111111	10	10	True	XXX	
1325	2473	a_i	1111111111	10	10	True	XXX	
1326	2474	a_i	1111111111	10	10	True	XXX	
1327	2475	a_i	1111111111	10	10	True	XXX	
1328	2476	a_i	1111111111	10	10	True	XXX	
1329	2477	a_i	1111111111	10	10	True	XXX	
1330	2478	a_i	1111111111	10	10	True	XXX	
1331	2479	a_i	1111111111	10	10	True	XXX	
1332	2480	a_i	1111111111	10	10	True	XXX	
1333	2481	a_i	1111111111	10	10	True	XXX	
1334	2482	a_i	1111111111	10	10	True	XXX	
1335	2483	a_i	1111111111	10	10	True	XXX	
1336	2484	a_i	1111111111	10	10	True	XXX	
1337	2485	a_i	1111111111	10	10	True	XXX	
1338	2486	a_i	1111111111	10	10	True	XXX	
1339	2487	a_i	1111111111	10	10	True	XXX	
1340	2488	a_i	1111111111	10	10	True	XXX	
1341	2489	a_i	1111111111	10	10	True	XXX	
1342	2490	a_i	1111111111	10	10	True	XXX	
1343	2491	a_i	1111111111	10	10	True	XXX	
1344	2492	a_i	1111111111	10	10	True	XXX	
1345	2493	a_i	1111111111	10	10	True	XXX	
1346	2494	a_i	1111111111	10	10	True	XXX	
1347	2495	a_i	1111111111	10	10	True	XXX	
1348	2496	a_i	1111111111	10	10	True	XXX	
1349	2497	a_i	1111111111	10	10	True	XXX	
1350	2498	a_i	1111111111	10	10	True	XXX	
1351	2499	a_i	1111111111	10	10	True	XXX	
1352	2500	a_i	1111111111	10	10	True	XXX	
1353	2501	a_i	1111111111	10	10	True	XXX	
1354	2502	a_i	1111111111	10	10	True	XXX	
1355	2503	a_i	1111111111	10	10	True	XXX	
1356	2504	a_i	1111111111	10	10	True	XXX	
1357	2505	a_i	1111111111	10	10	True	XXX	
1358	2506	a_i	1111111111	10	10	True	XXX	
1359	2507	a_i	1111111111	10	10	True	XXX	
1360	2508	a_i	1111111111	10	10	True	XXX	
1361	2509	a_i	1111111111	10	10	True	XXX	
1362	2510	a_i	1111111111	10	10	True	XXX	
1363	2511	a_i	1111111111	10	10	True	XXX	
1364	2512	a_i	1111111111	10	10	True	XXX	
1365	2513	a_i	1111111111	10	10	True	XXX	
1366	2514	a_i	1111111111	10	10	True	XXX	
1367	2515	a_i	1111111111	10	10	True	XXX	
1368	2516	a_i	1111111111	10	10	True	XXX	
1369	2517	a_i	1111111111	10	10	True	XXX	
1370	2518	a_i	1111111111	10	10	True	XXX	
1371	2519	a_i	1111111111	10	10	True	XXX	
1372	2520	a_i	1111111111	10	10	True	XXX	
1373	2521	a_i	1111111111	10	10	True	XXX	
1374	2522	a_i	1111111111	10	10	True	XXX	
1375	2523	a_i	1111111111	10	10	True	XXX	
1376	2524	a_i	1111111111	10	10	True	XXX	
1377	2525	a_i	1111111111	10	10	True	XXX	
1378	2526	a_i	1111111111	10	10	True	XXX	
1379	2527	a_i	1111111111	10	10	True	XXX	
1380	2528	a_i	1111111111	10	10	True	XXX	
1381	2529	a_i	1111111111	10	10	True	XXX	
1382	2530	a_i	1111111111	10	10	True	XXX	
1383	2531	a_i	1111111111	10	10	True	XXX	
1384	2532	a_i	1111111111	10	10	True	XXX	
1385	2533	a_i	1111111111	10	10	True	XXX	
1386	2534	a_i	1111111111	10	10	True	XXX	
1387	2535	a_i	1111111111	10	10	True	XXX	
1388	2536	a_i	1111111111	10	10	True	XXX	
1389	2537	a_i	1111111111	10	10	True	XXX	
1390	2538	a_i	1111111111	10	10	True	XXX	
1391	2539	a_i	1111111111	10	10	True	XXX	
1392	2540	a_i	1111111111	10	10	True	XXX	
1393	2541	a_i	1111111111	10	10	True	XXX	
1394	2542	a_i	1111111111	10	10	True	XXX	
1395	2543	a_i	1111111111	10	10	True	XXX	
1396	2544	a_i	1111111111	10	10	True	XXX	
1397	2545	a_i	1111111111	10	10	True	XXX	
1398	2546	a_i	1111111111	10	10	True	XXX	
1399	2547	a_i	1111111111	10	10	True	XXX	
1400	2548	a_i	1111111111	10	10	True	XXX	
1401	2549	a_i	1111111111	10	10	True	XXX	
1402	2550	a_i	1111111111	10	10	True	XXX	
1403	2551	a_i	1111111111	10	10	True	XXX	
1404	2552	a_i	1111111111	10	10	True	XXX	
1405	2553	a_i	1111111111	10	10	True	XXX	
1406	2554	a_i	1111111111	10	10	True	XXX	
1407	2555	a_i	1111111111	10	10	True	XXX	
1408	2556	a_i	1111111111	10	10	True	XXX	
1409	2557	a_i	1111111111	10	10	True	XXX	
1410	2558	a_i	1111111111	10	10	True	XXX	
1411	2559	a_i	1111111111	10	10	True	XXX	
1412	2560	a_i	1111111111	10	10	True	XXX	
1413	2561	a_i	1111111111	10	10	True	XXX	
1414	2562	a_i	1111111111	10	10	True	XXX	
1415	2563	a_i	1111111111	10	10	True	XXX	
1416	2564	a_i	1111111111	10	10	True	XXX	
1417	2565	a_i	1111111111	10	10	True	XXX	
1418	2566	a_i	1111111111	10	10	True	XXX	
1419	2567	a_i	1111111111	10	10	True	XXX	
1420	2568	a_i	1111111111	10	10	True	XXX	
1421	2569	a_i	1111111111	10	10	True	XXX	
1422	2570	a_i	1111111111	10	10	True	XXX	
1423	2571	a_i	1111111111	10	10	True	XXX	
1424	2572	a_i	1111111111	10	10	True	XXX	
1425	2573	a_i	1111111111	10	10	True	XXX	
1426	2574	a_i	1111111111	10	10	True	XXX	
1427	2575	a_i	1111111111	10	10	True	XXX	
1428	2576	a_i	1111111111	10	10	True	XXX	
1429	2577	a_i	1111111111	10	10	True	XXX	
1430	2578	a_i	1111111111	10	10	True	XXX	
1431	2579	a_i	1111111111	10	10	True	XXX	
1432	2580	a_i	1111111111	10	10	True	XXX	
1433	2581	a_i	1111111111	10	10	True	XXX	
1434	2582	a_i	1111111111	10	10	True	XXX	
1435	2583	a_i	1111111111	10	10	True	XXX	
